campaign_id,start_date,end_date,channels,industry_name,expected_impressions_count,country_language_id,country_name,language_id,impressions,total_impressions,total_completes,exposed_completes,enough_sample_size,IP_enabled_api,campaign_length,log_impressions,log_campaign_length,impressions_per_exposed_complete,impressions_expected_vs_actual,log_impressions_actual,total_impressions_expected_vs_actual,lk_countrylanguageid,name,unique_respondents,completed_sessions,language,country,log_unique_respondents,log_completed_sessions,Geographical_subregion,Continental_region
3ba3be99-08fd-438e-8752-b6abb46df8bf,2024-02-01 00:00:00,2024-05-01 00:00:00.000000,Digital,Retail,353162976,1,United States,9,75143953.0,75145179,11844,5946,True,False,90,19.68244019673755,4.499809670330265,12637.93794147326,-278019023.0,18.134932520408842,-278017797,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
3bc05418-7c4f-4c80-a8cf-10d4e29c4d29,2024-04-01 04:00:00,2024-07-01 03:59:00.000000,Digital,Financial Services,141818411,1,United States,9,359077997.0,359142041,31421,15700,True,True,90,18.77005800143382,4.499809670330265,22875.289235668788,217259586.0,19.699228525582427,217323630,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
3d1d9dd2-27df-4640-8c86-1a3e6f3285d9,2024-01-01 05:00:00,2024-04-01 03:59:00.000000,Digital,Internet Services,49632379,1,United States,9,158056161.0,158125033,4850,2416,True,True,90,17.720153981131695,4.499809670330265,65449.103062913906,108423782.0,18.87889662614169,108492654,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
3d436e68-c112-465c-a075-d9803d7efb54,2024-05-15 00:00:00,2024-06-30 23:59:59.999000,Digital,Travel and Tourism,4229166,5,Canada,6,4228247.0,4318268,1510,751,True,False,46,15.25751536846269,3.828641396489095,5750.02396804261,-919.0,15.278364953902079,89102,6,English - Canada,1084715,13437697,English,Canada,13.89682783764109,16.413574524209807,Northern America,Americas
3d43dff2-4314-4ac2-aa89-f33c6fd0aeb1,2024-05-06 00:00:00,2024-06-09 23:59:59.999000,Digital,Home and Garden,7800000,1,United States,9,11825205.0,11887310,1770,886,True,False,34,15.86963429165982,3.526360524616161,13416.828442437924,4025205.0,16.290982002532445,4087310,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
3d5bd460-a22b-43b8-9f6b-3385da0f35c2,2024-03-21 00:00:00,2024-06-29 23:59:59.999000,Digital,Quick Service Restaurant,74206057,1,United States,9,139222085.0,139304045,5209,2604,True,True,100,18.12235633553377,4.605170185988091,53496.17703533026,65016028.0,18.752169476375816,65097988,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
3db47850-5579-4932-8fd1-58d4da68683f,2024-01-12 00:00:00,2024-07-01 00:00:00.000000,Digital,Consumer Packaged Goods,6000000,1,United States,9,12766093.0,12766168,1714,854,True,True,171,15.607270027192328,5.141663556502659,14948.674473067917,6766093.0,16.36230910466768,6766168,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
3e286f08-26cb-47a4-b92d-ecc3019ae251,2023-08-07 00:00:00,2024-02-26 00:00:00.000000,Digital,Consumer Packaged Goods,136518993,1,United States,9,117906492.0,118829995,5172,2588,True,True,203,18.73197430576696,5.313205979041787,45915.76313755796,-18612501.0,18.59320441618929,-17688998,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
3e8d8dee-1c97-4cca-8495-d5cb3971b504,2024-01-15 05:00:00,2024-04-01 03:59:00.000000,Digital,Financial Services,11819415,1,United States,9,23905924.0,23913155,1963,980,True,True,76,16.28525407633165,4.330733340286331,24401.178571428572,12086509.0,16.98993928388713,12093740,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
3ea450a0-11f7-4473-a179-f9b2ff05b6ee,2024-03-04 00:00:00,2024-03-31 23:59:59.999000,Digital,Media and Entertainment,4924678,1,United States,9,4836862.0,4836864,1502,750,True,True,27,15.409769449740256,3.295836866004329,6449.152,-87816.0,15.391777134808642,-87814,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
3ec2e9e9-09da-4541-a0f8-996a7acbc7e2,2024-05-01 00:00:00,2024-06-30 23:59:59.999000,Digital,Automotive,15000000,1,United States,9,12636607.0,12636782,2213,1107,True,False,60,16.523560759066484,4.0943445622221,11415.340560072267,-2363393.0,16.352122325662208,-2363218,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
3ecac901-ac83-4040-8df5-a501544fa84b,2024-04-28 04:00:00,2024-05-12 04:00:00.000000,Digital,Internet Services,12000000,9,Japan,14,15892262.0,15894776,1423,713,True,True,14,16.300417207752275,2.6390573296152584,22292.813464235624,3892262.0,16.581501059745825,3894776,14,Japanese - Japan,1367173,21771722,Japanese,Japan,14.128255662197644,16.896122529760973,Eastern Asia,Asia
3f183129-fda8-48e7-bb20-7c9bc6f1a2cb,2024-01-29 00:00:00,2024-03-31 23:59:59.999000,Digital,Travel and Tourism,5277079,5,Canada,6,4711595.0,5846195,1523,761,True,True,62,15.478883282902997,4.127134385045092,7682.253613666228,-565484.0,15.581301580237975,569116,6,English - Canada,1084715,13437697,English,Canada,13.89682783764109,16.413574524209807,Northern America,Americas
3f872103-358a-4698-bde8-a3e39b6ef3b2,2023-09-25 00:00:00,2024-03-31 23:59:59.999000,Digital,Travel and Tourism,4500000,1,United States,9,23254071.0,23259026,2499,1226,True,True,188,15.319587954740548,5.236441962829949,18971.47308319739,18754071.0,16.962203829715435,18759026,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
3f8ba86d-31e1-4737-956a-c8d8706695d0,2024-03-05 00:00:00,2024-04-01 23:59:59.999000,Digital,Fashion and Beauty,12620582,1,United States,9,11419714.0,11480714,1769,885,True,True,27,16.35083953128814,3.295836866004329,12972.558192090395,-1200868.0,16.25617914204361,-1139868,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
3fee236b-65b0-479c-8be5-d2a4d450954a,2024-03-11 04:00:00,2024-05-07 23:59:59.999000,Digital,Food and Beverage,5600000,9,Japan,14,11044980.0,11046775,1799,899,True,True,57,15.538277155705376,4.04305126783455,12287.847608453838,5444980.0,16.217649088126397,5446775,14,Japanese - Japan,1367173,21771722,Japanese,Japan,14.128255662197644,16.896122529760973,Eastern Asia,Asia
402564c7-022e-4ee8-92fd-c559501abdb4,2024-01-08 00:00:00,2024-03-31 23:59:59.999000,Digital,Financial Services,15000000,1,United States,9,5079063.0,5080003,2150,1074,True,True,83,16.523560759066484,4.418840607796597,4729.98417132216,-9920937.0,15.440822410105671,-9919997,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
40a74d8f-b75c-4f61-b05c-0cc142a5f581,2024-01-19 00:00:00,2024-03-31 23:59:59.999000,Digital,Consumer Packaged Goods,10319632,1,United States,9,20050997.0,20051166,2006,1002,True,True,72,16.149558658467168,4.276666119016055,20011.14371257485,9731365.0,16.813797864639405,9731534,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
40a929f8-4c71-44ee-a316-d53d76499b4d,2024-05-06 00:00:00,2024-06-30 23:59:59.999000,Digital,Healthcare and Pharmaceuticals,108882316,1,United States,9,111055869.0,111070429,4223,2371,True,False,55,18.50577818720543,4.007333185232471,46845.393926613244,2173553.0,18.525675053564942,2188113,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
41332223-e75a-462d-9145-ed13d1363353,2024-04-01 04:00:00,2024-06-24 03:59:00.000000,Digital,Health and Wellness,7108816,1,United States,9,13846379.0,13848533,1783,893,True,True,83,15.776846261892736,4.418840607796597,15507.875699888018,6737563.0,16.443689864410022,6739717,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
415543e9-0ee2-4a7b-832b-3dba2e3fd1d2,2024-01-23 00:00:00,2024-04-01 00:00:00.000000,Digital,Consumer Packaged Goods,40000000,2,United Kingdom,8,70656706.0,70657632,4005,2001,True,False,69,17.50439001207821,4.23410650459726,35311.1604197901,30656706.0,18.073356686738187,30657632,8,English - United Kingdom,2575510,43004997,English,United Kingdom,14.761558130721454,17.576826876208383,Northern Europe,Europe
41b09516-b134-479f-ab61-6da615772a3d,2024-07-31 00:00:00,2024-08-13 00:00:00.000000,Digital,Retail,4000000,12,India,7,2515343.0,2515343,1487,741,True,False,13,15.201804919084164,2.5649493574615367,3394.5249662618085,-1484657.0,14.737919733926578,-1484657,7,English - India,2655458,18744099,English,India,14.792127702489047,16.74638954084596,Southern Asia,Asia
41b79735-de27-47e5-b360-4fe5a71fcb34,2024-04-15 00:00:00,2024-06-16 23:59:59.999000,Digital,Fashion and Beauty,6478060,1,United States,9,6658563.0,6658566,1607,803,True,True,62,15.683931640788456,4.127134385045092,8292.11207970112,180503.0,15.711414704017585,180506,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
41bd251f-c784-4a33-9267-9273a1752b09,2024-05-14 00:00:00,2024-06-22 23:59:59.999000,Digital,Fashion and Beauty,2600000,1,United States,9,2169594.0,2169694,1433,749,True,True,39,14.77102200299171,3.6635616461296463,2896.787716955941,-430406.0,14.590096701748372,-430306,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
41c9c456-3e52-41d1-bd8d-5d70e8e9cdff,2024-07-01 00:00:00,2024-08-16 23:59:59.999000,Digital,Consumer Packaged Goods,13000000,1,United States,9,13735209.0,13735214,1216,608,True,True,46,16.38045991542581,3.828641396489095,22590.8125,735209.0,16.43547345802355,735214,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
4245e1f9-5118-45fa-82c8-17d6b13a7a03,2023-11-06 00:00:00,2024-04-30 23:59:59.999000,Digital,Alcohol,17516162,1,United States,9,29066295.0,29183712,2378,1190,True,True,176,16.67863455554757,5.170483995038151,24524.127731092438,11550133.0,17.18912130338645,11667550,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
429843de-2488-4735-aa09-5725744e3fad,2024-05-06 00:00:00,2024-06-16 23:59:59.999000,Digital,Telecom and Technology,5700000,2,United Kingdom,8,5588875.0,5595119,1581,786,True,True,41,15.555976732804778,3.713572066704308,7118.472010178117,-111125.0,15.53740516849215,-104881,8,English - United Kingdom,2575510,43004997,English,United Kingdom,14.761558130721454,17.576826876208383,Northern Europe,Europe
42f67658-af31-499a-81e3-ef4035092f0b,2024-03-01 00:00:00,2024-06-30 23:59:59.999000,Digital,Travel and Tourism,34839130,1,United States,9,37347768.0,37416831,3530,1781,True,False,121,17.36625173833943,4.795790545596741,21008.888826501967,2508638.0,17.437631187891064,2577701,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
42fcac01-9346-4735-8eb3-e4a2a76c15d5,2024-01-13 05:00:00,2024-03-01 05:00:00.000000,Digital,Other,13700000,3,Germany,11,13798246.0,13970617,1995,990,True,True,48,16.43290639079835,3.8712010109078903,14111.734343434344,98246.0,16.452466896328,270617,11,German - Germany,1212244,12881981,German,Germany,14.007983745481232,16.37134007116163,Western Europe,Europe
43041e0b-822a-4ef8-8caf-bf9f2f56bf8a,2024-05-16 00:00:00,2024-07-18 00:00:00.000000,Digital,Other,8300000,1,United States,9,9111070.0,9111098,1732,865,True,False,63,15.931766072766823,4.143134726391533,10533.0612716763,811070.0,16.025003788866883,811098,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
431ef249-a599-4279-9cf5-a940ec51d101,2024-02-01 00:00:00,2024-06-30 23:59:59.999000,Digital,Insurance,7500000,1,United States,9,7219900.0,7220100,1626,774,True,False,150,15.83041357850654,5.010635294096256,9328.29457364341,-280100.0,15.792379361188605,-279900,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
4378693c-d1fc-45cf-8104-7c5ecd27ada6,2024-01-01 00:00:00,2024-06-30 23:59:59.999000,Digital,Health and Wellness,31900000,1,United States,9,22867728.0,22868151,3147,1570,True,False,181,17.278116567755074,5.198497031265825,14565.70127388535,-9032272.0,16.94525571445772,-9031849,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
43b0a6b5-c27f-47aa-9cdd-2b04defce8c2,2024-03-15 00:00:00,2024-03-22 14:59:20.422226,Digital,Media and Entertainment,10000000,6,Singapore,50,94451.0,94452,131,66,True,False,7,16.11809565095832,1.9459101490553128,1431.090909090909,-9905549.0,11.45584704793045,-9905548,50,English - Singapore,137168,1858401,English,Singapore,11.828961730918536,14.435226998535478,South-eastern Asia,Asia
43d6bc7f-111a-4bb9-9397-c152abf9b107,2024-01-09 00:00:00,2024-04-01 00:00:00.000000,Digital,Telecom and Technology,4360000,1,United States,9,3349843.0,3349910,589,284,True,True,83,15.287982615325216,4.418840607796597,11795.457746478873,-1010157.0,15.024444037768719,-1010090,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
444f0134-dfff-49a6-a5af-32a75f07bb83,2024-03-05 00:00:00,2024-07-31 23:59:59.999000,Digital,Food and Beverage,25500000,1,United States,9,24426939.0,24430676,2964,1481,True,True,148,17.054189010128653,4.997212273764115,16496.06752194463,-1073061.0,17.01135011374753,-1069324,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
445e0bcf-9eff-404e-8fce-4e59f107e4ff,2024-03-13 00:00:00,2024-06-01 00:00:00.000000,Digital,Media and Entertainment,10000000,5,Canada,6,26402876.0,26402901,1859,929,True,False,80,16.11809565095832,4.382026634673881,28420.77610333692,16402876.0,17.088984448443117,16402901,6,English - Canada,1084715,13437697,English,Canada,13.89682783764109,16.413574524209807,Northern America,Americas
44780ed2-c805-4d53-8320-1b7e75045a7a,2024-02-15 00:00:00,2024-03-31 23:59:59.999000,Digital,Media and Entertainment,750000000,1,United States,9,285759405.0,286035350,20714,10443,True,True,45,20.43558376449463,3.80666248977032,27390.15129751987,-464240595.0,19.471625962544703,-463964650,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
44d34cfd-09e1-47a0-bc90-d4629c9fcbd8,2024-01-31 05:00:00,2024-03-30 04:00:00.000000,Digital,Food and Beverage,23019816,9,Japan,14,65161092.0,66320870,3966,1983,True,False,58,16.951865968176545,4.060443010546419,33444.715078164394,42141276.0,18.010015186919986,43301054,14,Japanese - Japan,1367173,21771722,Japanese,Japan,14.128255662197644,16.896122529760973,Eastern Asia,Asia
44ebca6a-6b28-40b2-8621-62e7ad142e73,2024-03-21 00:00:00,2024-04-01 00:00:00.000000,Digital,Consumer Electronics,7000000,1,United States,9,6278245.0,6278245,1331,708,True,True,11,15.761420707019589,2.3978952727983707,8867.577683615818,-721755.0,15.652601040789824,-721755,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
45162465-40c1-4ccc-bee8-e4ea19dc240a,2024-03-12 00:00:00,2024-05-01 00:00:00.000000,Digital,Other,5000000,4,Australia,5,1249657.0,1249920,1140,569,True,True,50,15.424948470398371,3.912023005428146,2196.695957820738,-3750343.0,14.038590107230396,-3750080,5,English - Australia,700215,7535761,English,Australia,13.459142709723972,15.835170380298054,Australia and New Zealand,Oceania
45346c7e-610e-475c-be53-3cf8522fe920,2024-04-01 04:00:00,2024-07-01 06:59:00.000000,Digital,Automotive,124839721,1,United States,9,173984057.0,173995613,7281,3638,True,True,91,18.64254124050373,4.51085950651685,47827.27130291369,49144336.0,18.97454064421728,49155892,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
458ea1d4-451b-4555-b2d1-505b8c54e3d4,2024-04-08 00:00:00,2024-04-28 23:59:59.999000,Digital,Other,11069477,1,United States,9,11107771.0,11109524,1696,883,True,False,20,16.219702058762966,2.995732273553991,12581.56738391846,38294.0,16.22331331641354,40047,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
459331e4-5ae0-4c42-b13f-64d35e3f9969,2024-02-20 00:00:00,2024-04-01 00:00:00.000000,Digital,Travel and Tourism,7500000,5,Canada,6,9178587.0,9179356,1668,833,True,False,41,15.83041357850654,3.713572066704308,11019.635054021608,1678587.0,16.032467607630423,1679356,6,English - Canada,1084715,13437697,English,Canada,13.89682783764109,16.413574524209807,Northern America,Americas
45eafa20-8394-4c80-b539-3f980829ced6,2024-05-01 00:00:00,2024-08-01 00:00:00.000000,Digital,Retail,106372696,1,United States,9,91459451.0,91460086,1727,862,True,False,92,18.48245948539881,4.5217885770490405,106102.1879350348,-14913245.0,18.331413216495513,-14912610,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
4600705b-2d87-44b6-8f9c-5c24d4593d91,2024-01-15 05:00:00,2024-06-01 23:59:59.999000,Digital,Financial Services,7071980,1,United States,9,26159170.0,26161279,2169,1085,True,True,138,15.771651055241318,4.927253685157204,24111.77788018433,19087190.0,17.079790974795433,19089299,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
46345c98-9bbb-4d6e-8204-f9765cd8ad34,2024-04-21 04:00:00,2024-05-19 04:00:00.000000,Digital,Consumer Packaged Goods,6102614,15,Italy,13,7427324.0,7608473,1579,789,True,True,28,15.624227761943263,3.332204510175204,9643.185044359949,1324710.0,15.844773052673329,1505859,13,Italian - Italy,583655,9214177,Italian,Italy,13.277065333822149,16.036253834191474,Southern Europe,Europe
46576896-fa0c-450c-b9f8-7ee53143fc75,2024-05-20 00:00:00,2024-06-16 23:59:59.999000,Digital,Food and Beverage,1000000,5,Canada,6,21468.0,21674,1499,749,True,False,27,13.815510557964274,3.295836866004329,28.93724966622163,-978532.0,9.98386866448294,-978326,6,English - Canada,1084715,13437697,English,Canada,13.89682783764109,16.413574524209807,Northern America,Americas
4685f235-f667-4f06-9b94-71cde729aa54,2024-03-04 00:00:00,2024-06-30 00:00:00.000000,Digital,Retail,60000000,1,United States,9,17432759.0,17432769,2644,1323,True,True,118,17.909855120186375,4.770684624465664,13176.696145124717,-42567241.0,16.673862268906188,-42567231,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
468cb54a-4802-4877-a691-bc0b49985ecb,2024-04-05 04:00:00,2024-05-05 04:00:00.000000,Digital,Consumer Packaged Goods,3447291,12,India,7,47856135.0,50679715,4121,2059,True,False,30,15.053099263171587,3.4011973816621555,24613.75182127246,44408844.0,17.741036289881272,47232424,7,English - India,2655458,18744099,English,India,14.792127702489047,16.74638954084596,Southern Asia,Asia
46c6a26c-e672-4885-b7b4-e8dd86392551,2024-04-01 00:00:00,2024-06-30 23:59:59.999000,Digital,Insurance,4375000,1,United States,9,4184776.0,4196802,1465,733,True,True,90,15.29141707777385,4.499809670330265,5725.514324693042,-190224.0,15.249833364648197,-178198,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
46fb1b8b-f77f-4ba2-84e8-a6a9bcb1de95,2024-01-08 05:00:00,2024-03-18 03:59:00.000000,Digital,Home and Garden,11020584,1,United States,9,15204261.0,15209096,1738,864,True,True,69,16.215275354840234,4.23410650459726,17603.12037037037,4183677.0,16.537404227886658,4188512,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
47040df0-eb4f-40ed-a562-3668b21b6d8d,2024-02-23 00:00:00,2024-03-25 00:00:00.000000,Digital,Media and Entertainment,23857120,1,United States,9,13518201.0,13518203,1378,702,True,True,31,16.987593263241425,3.4339872044851463,19256.69943019943,-10338919.0,16.419547705544034,-10338917,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
4725b96a-1b8d-4468-ac16-96a2f8bae2c3,2024-06-01 00:00:00,2024-07-01 00:00:00.000000,Digital,Consumer Packaged Goods,28637702,1,United States,9,18564527.0,18564648,2995,1596,True,False,30,17.170234659407356,3.4011973816621555,11631.984962406015,-10073175.0,16.736769685004194,-10073054,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
4744e221-7885-45b5-a5ba-09c01de49227,2024-04-22 04:00:00,2024-06-16 23:59:59.999000,Digital,Consumer Packaged Goods,11000000,15,Italy,13,16024482.0,16030147,2196,1097,True,True,55,16.213405830762643,4.007333185232471,14612.713764813127,5024482.0,16.589981694849364,5030147,13,Italian - Italy,583655,9214177,Italian,Italy,13.277065333822149,16.036253834191474,Southern Europe,Europe
475e368a-9a75-429d-9a8d-1da720670e5e,2024-04-08 04:00:00,2024-06-24 23:59:59.999000,Digital,Retail,16041534,1,United States,9,40516530.0,40522253,3172,1586,True,True,77,16.590691791740046,4.343805421853684,25549.970365699875,24474996.0,17.51736183797078,24480719,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
48b9aa1d-d12f-494f-8ab2-7e759d3c2b85,2024-04-17 00:00:00,2024-07-30 23:59:59.999000,Digital,Other,20437564,1,United States,9,22722037.0,22980004,2609,1305,True,False,104,16.832885138115312,4.6443908991413725,17609.19846743295,2284473.0,16.950135004449272,2542440,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
49996b60-1b2d-4381-8e3e-98d7bade9a25,2024-01-01 00:00:00,2024-03-31 23:59:59.999000,Digital,Travel and Tourism,8240167,1,United States,9,15249603.0,21607083,1735,867,True,True,90,15.924531168670573,4.499809670330265,24921.664359861592,7009436.0,16.88853173556814,13366916,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
49a6c316-903f-46c2-95c9-92377f16df4e,2024-05-15 00:00:00,2024-07-07 23:59:59.999000,Digital,Travel and Tourism,10000000,1,United States,9,11115169.0,11115219,1859,930,True,False,53,16.11809565095832,3.9702919135521215,11951.848387096774,1115169.0,16.223825808290243,1115219,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
49be3b37-efbc-4901-afe4-8ba95843fd57,2024-06-25 23:00:00,2024-07-19 23:59:59.999000,Digital,Fashion and Beauty,10181147,3,Germany,11,20045.0,20045,239,118,True,False,24,16.136048234645344,3.1780538303479453,169.8728813559322,-10161102.0,9.905735025076607,-10161102,11,German - Germany,1212244,12881981,German,Germany,14.007983745481232,16.37134007116163,Western Europe,Europe
49c73a3b-9067-4abf-803c-c1dd1c66c66c,2024-02-01 00:00:00,2024-02-25 00:00:00.000000,Digital,Consumer Packaged Goods,10000000,1,United States,9,76894152.0,76894507,4177,2343,True,True,24,16.11809565095832,3.1780538303479453,32818.82501067008,66894152.0,18.15794500149547,66894507,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
49f9c5f6-7b7c-4403-9b21-1bfd28eddeef,2024-05-04 00:00:00,2024-06-16 00:00:00.000000,Digital,Telecom and Technology,27928570,1,United States,9,41865714.0,41868248,3039,1568,True,False,43,17.145160737183485,3.7612001156935615,26701.688775510203,13937144.0,17.550038293317606,13939678,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
4a0bdf48-12f5-4f52-8176-ea48eefb8e50,2024-01-18 00:00:00,2024-06-06 23:59:59.999000,Digital,Political,29595164,1,United States,9,30052384.0,30052760,1505,751,True,True,140,17.203121527568207,4.941642422609304,40016.99067909454,457220.0,17.218465061649617,457596,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
4a276517-e244-4069-9abc-11a6b75f984c,2024-02-07 00:00:00,2024-03-31 23:59:59.999000,Digital,Automotive,7000000,2,United Kingdom,8,11859245.0,11859456,1660,825,True,True,53,15.761420707019589,3.9702919135521215,14375.098181818183,4859245.0,16.28863608201643,4859456,8,English - United Kingdom,2575510,43004997,English,United Kingdom,14.761558130721454,17.576826876208383,Northern Europe,Europe
4a3f2141-003a-42a3-9279-bf8d9199945d,2024-02-29 00:00:00,2024-04-30 23:59:59.999000,Digital,Health and Wellness,19000000,1,United States,9,22331530.0,22353649,2396,1199,True,False,61,16.759949537130716,4.110873864173311,18643.57714762302,3331530.0,16.92250013191661,3353649,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
4ae58234-f18c-4438-a3bd-9c2dcd4eb37f,2024-07-01 00:00:00,2024-07-31 23:59:59.999000,Digital,Travel and Tourism,22000000,1,United States,9,7450941.0,7454979,1513,761,True,True,30,16.90655301132259,3.4011973816621555,9796.293035479632,-14549059.0,15.8243926892756,-14545021,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
4af02baa-4345-4f80-bb9f-7515d2ac4986,2024-01-01 05:00:00,2024-04-01 03:59:00.000000,Digital,Travel and Tourism,138095358,1,United States,9,307905447.0,308156015,11668,5830,True,True,90,18.7434550044909,4.499809670330265,52856.94939965694,169810089.0,19.546116754896442,170060657,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
4b3f12f6-f437-4602-8ea5-1b7d32a00bc8,2024-02-09 00:00:00,2024-02-29 05:00:00.000000,Digital,Consumer Packaged Goods,10000000,26,Saudi Arabia,29,8120109.0,10355955,296,149,True,False,20,16.11809565095832,2.995732273553991,69503.05369127517,-1879891.0,16.153072274537056,355955,29,Arabic - Saudi Arabia,156565,2246326,Arabic,Saudi Arabia,11.961226538197705,14.6248065506756,Western Asia,Asia
4b719cdd-cdaf-4660-98a7-f4bc5f2ec0a7,2024-05-08 00:00:00,2024-06-17 00:00:00.000000,Digital,Travel and Tourism,4500000,1,United States,9,2339311.0,2339311,1260,632,True,True,40,15.319587954740548,3.688879454113936,3701.4414556962024,-2160689.0,14.665366999532162,-2160689,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
4bd3469c-9d23-461a-86a6-a84b31724b52,2024-02-21 05:00:00,2024-04-02 23:59:59.999000,Digital,Retail,12692307,1,United States,9,10057222.0,10059079,1568,785,True,True,41,16.35650661985786,3.713572066704308,12814.113375796178,-2635085.0,16.12398616774902,-2633228,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
4c18662b-5f60-48aa-a001-ef76ae74390c,2024-03-07 00:00:00,2024-04-07 23:59:59.999000,Digital & Linear TV,Quick Service Restaurant,54958293,1,United States,9,20625153.0,20758780,4320,2493,True,True,31,17.822085146444063,3.4339872044851463,8326.827115924589,-34333140.0,16.848479847675776,-34199513,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
4c1fa029-1560-44d0-8171-ba8d03508e74,2024-01-19 05:00:00,2024-02-29 05:00:00.000000,Digital,Consumer Electronics,4255319,9,Japan,14,3199951.0,3282652,655,327,True,False,41,15.26368028780225,3.713572066704308,10038.691131498472,-1055368.0,15.004162190256068,-972667,14,Japanese - Japan,1367173,21771722,Japanese,Japan,14.128255662197644,16.896122529760973,Eastern Asia,Asia
4c7dd182-8228-45f8-a2bc-386841226c78,2024-07-03 00:00:00,2024-08-14 00:00:00.000000,Digital,Travel and Tourism,4500000,1,United States,9,3544935.0,3544936,1493,747,True,True,42,15.319587954740548,3.737669618283368,4745.56358768407,-955065.0,15.08103066418878,-955064,9,English - United States,26777565,229791740,English,United States,17.10307496802905,19.252683978433527,Northern America,Americas
